Log file open, 01/13/23 13:26:34
[2023.01.13-18.30.33:175][738]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:175][738]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:175][738]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:190][739]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:190][739]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:191][739]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:191][739]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:191][739]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:191][739]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:208][740]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:208][740]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:208][740]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:208][740]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:208][740]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:208][740]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:224][741]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:224][741]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:224][741]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:224][741]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:225][741]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:225][741]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:240][742]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:241][742]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:241][742]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:241][742]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:241][742]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:241][742]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:257][743]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:257][743]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:257][743]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:257][743]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:257][743]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:257][743]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:274][744]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:274][744]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:274][744]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:274][744]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:274][744]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:275][744]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:290][745]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:290][745]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:290][745]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:291][745]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:291][745]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:291][745]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:307][746]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:307][746]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:307][746]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:307][746]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:307][746]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:307][746]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:324][747]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:324][747]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:324][747]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:324][747]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:324][747]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:325][747]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:341][748]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:341][748]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:341][748]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:341][748]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:341][748]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:341][748]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:358][749]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:358][749]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:358][749]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:358][749]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:358][749]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:358][749]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:374][750]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:374][750]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:374][750]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:374][750]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:374][750]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:375][750]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:390][751]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:391][751]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:391][751]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:391][751]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:391][751]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:391][751]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:407][752]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:407][752]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:407][752]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:407][752]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:407][752]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:408][752]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:423][753]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:424][753]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:424][753]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:424][753]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:424][753]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:424][753]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:441][754]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:441][754]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:441][754]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:441][754]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:441][754]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:441][754]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:457][755]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:458][755]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:458][755]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:458][755]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:458][755]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:458][755]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:474][756]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:474][756]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:474][756]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:474][756]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:475][756]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:475][756]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:490][757]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:490][757]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:490][757]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:490][757]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:491][757]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:491][757]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:508][758]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:508][758]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:508][758]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:508][758]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:508][758]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:508][758]PIE: Error: Blueprint Runtime Error: "Accessed None". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
[2023.01.13-18.30.33:524][759]PIE: Error: Blueprint Runtime Error: "Attempted to access Player_BP_C_0 via property Player, but Player_BP_C_0 is not valid (pending kill or garbage)". Node:  Set World Rotation Graph:  EventGraph Function:  Execute Ubergraph Turret Blueprint:  Turret
